2.1,-2.50000000000009,+2.026348640339901e-04,-2.284954603593236e-01,+3.258877112089912e-02,-9.593000390632928e-02,+8.459015210219969e-02,-8.591218764298392e-02,+8.459015210222480e-02,-9.593000390633125e-02,+3.258877112091134e-02,-2.284954603593326e-01,+2.026348640318252e-04
2.2,-2.50000000000008,+1.074869220746330e-02,-2.224233623242139e-01,+1.505322641064338e-02,-8.991979285059265e-02,+7.502128191777843e-02,-7.696009072216903e-02,+7.502128191779583e-02,-8.991979285059805e-02,+1.505322641065390e-02,-2.224233623242226e-01,+1.074869220746158e-02
2.3,-2.50000000000009,+1.822642277197874e-02,-2.113797977722024e-01,-4.754778957625633e-03,-8.222807491982161e-02,+6.304924317773122e-02,-6.582602860012961e-02,+6.304924317774827e-02,-8.222807491982803e-02,-4.754778957612266e-03,-2.113797977722127e-01,+1.822642277197408e-02
2.4,-2.50000000000009,+2.280092028585334e-02,-1.961451754709167e-01,-2.575405308458594e-02,-7.368874247848650e-02,+4.946469945964416e-02,-5.335529742302612e-02,+4.946469945966308e-02,-7.368874247849842e-02,-2.575405308457177e-02,-1.961451754709252e-01,+2.280092028585037e-02
2.5,-2.50000000000009,+2.469202716165189e-02,-1.775522107594213e-01,-4.691435565035152e-02,-6.505357947117495e-02,+3.499710378545504e-02,-4.033797013232641e-02,+3.499710378547215e-02,-6.505357947118789e-02,-4.691435565033628e-02,-1.775522107594307e-01,+2.469202716165000e-02
2.6,-2.50000000000009,+2.416470050706688e-02,-1.564548021980087e-01,-6.729480216374634e-02,-5.696389246595171e-02,+2.029047384475567e-02,-2.748335504823622e-02,+2.029047384477253e-02,-5.696389246596634e-02,-6.729480216373210e-02,-1.564548021980157e-01,+2.416470050706227e-02
2.7,-2.50000000000009,+2.151887433488547e-02,-1.336995540592422e-01,-8.607447880722867e-02,-4.993106743178168e-02,+5.887194442850946e-03,-1.540193695896860e-02,+5.887194442867329e-03,-4.993106743179890e-02,-8.607447880721383e-02,-1.336995540592493e-01,+2.151887433487958e-02
2.8,-2.50000000000009,+1.707914775963967e-02,-1.101007314340357e-01,-1.025745791089916e-01,-4.432616263304733e-02,-7.780360246475320e-03,-4.594628674183772e-03,-7.780360246461154e-03,-4.432616263306178e-02,-1.025745791089780e-01,-1.101007314340405e-01,+1.707914775963565e-02
2.9,-2.50000000000009,+1.118460761603127e-02,-8.641917763228119e-02,-1.162718935801843e-01,-4.037812313148539e-02,-2.039105221689783e-02,+4.551277889629497e-03,-2.039105221688402e-02,-4.037812313150012e-02,-1.162718935801711e-01,-8.641917763228450e-02,+1.118460761602764e-02
3,-2.50000000000009,+4.179057441917769e-03,-6.334544277296732e-02,-1.268039595877310e-01,-3.817975979875253e-02,-3.173008728524684e-02,+1.176038400555700e-02,-3.173008728523567e-02,-3.817975979876975e-02,-1.268039595877177e-01,-6.334544277296840e-02,+4.179057441914355e-03
3.1,-2.50000000000009,-3.598114289518675e-03,-4.148715078493592e-02,-1.339665908625804e-01,-3.770027445126172e-02,-4.167928296623488e-02,+1.686282670906187e-02,-4.167928296622601e-02,-3.770027445127944e-02,-1.339665908625682e-01,-4.148715078493605e-02,-3.598114289520729e-03
3.2,-2.50000000000009,-1.182023222626493e-02,-2.136042206137101e-02,-1.377048285001029e-01,-3.880288612631465e-02,-5.020389050744522e-02,+1.978451884300229e-02,-5.020389050743712e-02,-3.880288612633331e-02,-1.377048285000934e-01,-2.136042206137151e-02,-1.182023222626824e-02
3.3,-2.50000000000009,-2.018065099193418e-02,-3.385026562209774e-03,-1.380985887615364e-01,-4.126596660238767e-02,-5.733737684653240e-02,+2.053521952920584e-02,-5.733737684652478e-02,-4.126596660240572e-02,-1.380985887615288e-01,-3.385026562211301e-03,-2.018065099193467e-02
3.4,-2.50000000000009,-2.839897806489490e-02,+1.211716410793140e-02,-1.353444026853831e-01,-4.480609655170460e-02,-6.316546060190849e-02,+1.919554759192760e-02,-6.316546060190396e-02,-4.480609655172114e-02,-1.353444026853771e-01,+1.211716410793254e-02,-2.839897806489809e-02
3.5,-2.50000000000009,-3.622613771670181e-02,+2.492091207028656e-02,-1.297346784405736e-01,-4.910151152225462e-02,-6.781053425344861e-02,+1.590389972539660e-02,-6.781053425344624e-02,-4.910151152226962e-02,-1.297346784405712e-01,+2.492091207028799e-02,-3.622613771670523e-02
3.6,-2.50000000000009,-4.344823354007143e-02,+3.489402775382162e-02,-1.216358393530295e-01,-5.381460430271356e-02,-7.141734820172742e-02,+1.084399528745018e-02,-7.141734820172491e-02,-5.381460430272705e-02,-1.216358393530295e-01,+3.489402775382688e-02,-4.344823354007518e-02
3.7,-2.50000000000008,-4.988921791419312e-02,+4.199194464813102e-02,-1.114665631797871e-01,-5.861234446473689e-02,-7.414059894020129e-02,+4.233559701583008e-03,-7.414059894019852e-02,-5.861234446474951e-02,-1.114665631797896e-01,+4.199194464813859e-02,-4.988921791419667e-02
3.8,-2.50000000000008,-5.541238281378875e-02,+4.625086931432874e-02,-9.967712686226851e-02,-6.318378988469742e-02,-7.613476859295534e-02,-3.685602321226644e-03,-7.613476859295536e-02,-6.318378988470968e-02,-9.967712686227220e-02,+4.625086931434105e-02,-5.541238281379613e-02
3.9,-2.50000000000007,-5.992073469250649e-02,+4.777988057221116e-02,-8.673064259474775e-02,-6.725411402324119e-02,-7.754635385579788e-02,-1.265607081182800e-02,-7.754635385579763e-02,-6.725411402325265e-02,-8.673064259474997e-02,+4.777988057222615e-02,-5.992073469251581e-02
4,-2.50000000000006,-6.335631521477438e-02,+4.675225915247831e-02,-7.308669207905040e-02,-7.059489939905077e-02,-7.850838478163225e-02,-2.241193535593120e-02,-7.850838478163362e-02,-7.059489939906137e-02,-7.308669207905059e-02,+4.675225915249630e-02,-6.335631521479003e-02
4.1,-2.50000000000006,-6.569856783605792e-02,+4.339629098638184e-02,-5.918764206147201e-02,-7.303067586099432e-02,-7.913700842032241e-02,-3.268479361506066e-02,-7.913700842032365e-02,-7.303067586100445e-02,-5.918764206147157e-02,+4.339629098639908e-02,-6.569856783607393e-02
4.2,-2.50000000000006,-6.696184571020530e-02,+3.798570470178612e-02,-4.544767429053311e-02,-7.444194095045764e-02,-7.952978085796361e-02,-4.320892578524380e-02,-7.952978085796553e-02,-7.444194095046727e-02,-4.544767429053310e-02,+3.798570470180260e-02,-6.696184571021935e-02
4.3,-2.50000000000006,-6.719218855886173e-02,+3.082989494479847e-02,-3.224440663872389e-02,-7.476504428905477e-02,-7.976528965391383e-02,-5.372593160848099e-02,-7.976528965391515e-02,-7.476504428906347e-02,-3.224440663872261e-02,+3.082989494481306e-02,-6.719218855887481e-02
4.4,-2.50000000000006,-6.646348495683960e-02,+2.226402813895058e-02,-1.991282123602594e-02,-7.398946882815018e-02,-7.990370163867924e-02,-6.398910295850095e-02,-7.990370163867817e-02,-7.398946882815981e-02,-1.991282123602705e-02,+2.226402813896934e-02,-6.646348495685866e-02
4.5,-2.50000000000006,-6.487316492210847e-02,+1.263915419652729e-02,-8.741162581449085e-03,-7.215307937208715e-02,-7.998789248978792e-02,-7.376770966217822e-02,-7.998789248978656e-02,-7.215307937209650e-02,-8.741162581450289e-03,+1.263915419654487e-02,-6.487316492212784e-02
4.6,-2.50000000000006,-6.253755045230916e-02,+2.312421748487095e-03,+1.031583930680382e-03,-6.933594611460417e-02,-8.004486106502240e-02,-8.285129609445714e-02,-8.004486106502026e-02,-6.933594611461343e-02,+1.031583930681961e-03,+2.312421748500578e-03,-6.253755045232337e-02
4.7,-2.50000000000006,-5.958701525758908e-02,-8.362454937774731e-03,+9.216979744926699e-03,-6.565329705472274e-02,-8.008723174443926e-02,-9.105396150079324e-02,-8.008723174443701e-02,-6.565329705473172e-02,+9.216979744928990e-03,-8.362454937763775e-03,-5.958701525760393e-02
4.8,-2.50000000000006,-5.616108111220609e-02,-1.904433949844864e-02,+1.567749970018006e-02,-6.124810310206180e-02,-8.011472529458423e-02,-9.821850138575522e-02,-8.011472529458293e-02,-6.124810310207018e-02,+1.567749970018716e-02,-1.904433949844353e-02,-5.616108111221464e-02
4.9,-2.50000000000006,-5.240360003689878e-02,-2.941323264870795e-02,+2.032619080889359e-02,-5.628369121030669e-02,-8.011557276606662e-02,-1.042201882938264e-01,-8.011557276606551e-02,-5.628369121031367e-02,+2.032619080890239e-02,-2.941323264870596e-02,-5.240360003690447e-02
5,-2.50000000000005,-4.845813329926772e-02,-3.917807321266582e-02,+2.312576574247322e-02,-5.093669141634029e-02,-8.006791412700931e-02,-1.089699073743803e-01,-8.006791412700749e-02,-5.093669141634833e-02,+2.312576574248306e-02,-3.917807321266729e-02,-4.845813329926967e-02
5.1,-2.50000000000006,-4.446366397567289e-02,-4.808355852705142e-02,+2.408716919402079e-02,-4.539050385592172e-02,-7.994127658314688e-02,-1.124163325044562e-01,-7.994127658314526e-02,-4.539050385592976e-02,+2.408716919403225e-02,-4.808355852705838e-02,-4.446366397567059e-02
5.2,-2.50000000000006,-4.055072871277798e-02,-5.591580738725466e-02,+2.326759620568573e-02,-3.982938517967918e-02,-7.969826012336553e-02,-1.145468296052152e-01,-7.969826012336387e-02,-3.982938517968664e-02,+2.326759620569618e-02,-5.591580738726359e-02,-4.055072871277529e-02
5.3,-2.50000000000006,-3.683807527186622e-02,-6.250667071722245e-02,+2.076788023052701e-02,-3.443316844086467e-02,-7.929654765127102e-02,-1.153868362986094e-01,-7.929654765126909e-02,-3.443316844087085e-02,+2.076788023053905e-02,-6.250667071723420e-02,-3.683807527185809e-02
5.4,-2.50000000000006,-3.342989965619483e-02,-6.773656037644943e-02,+1.672914930214128e-02,-2.937257091635275e-02,-7.869134941378926e-02,-1.149975378787114e-01,-7.869134941378718e-02,-2.937257091635832e-02,+1.672914930215132e-02,-6.773656037646285e-02,-3.342989965618672e-02
5.5,-2.50000000000006,-3.041372791459613e-02,-7.153568706680152e-02,+1.132865292438076e-02,-2.480501802653252e-02,-7.783831711365756e-02,-1.134718056055905e-01,-7.783831711365598e-02,-2.480501802653579e-02,+1.132865292438978e-02,-7.153568706681618e-02,-3.041372791458425e-02
5.6,-2.50000000000006,-2.785895803944278e-02,-7.388367435943580e-02,+4.774687474252841e-03,-2.087088947395305e-02,-7.669692504878942e-02,-1.109284811052665e-01,-7.669692504878763e-02,-2.087088947395643e-02,+4.774687474260123e-03,-7.388367435945151e-02,-2.785895803942987e-02
5.7,-2.50000000000005,-2.581608028023002e-02,-7.480756625058158e-02,-2.699389544419199e-03,-1.769012542091698e-02,-7.523419962560950e-02,-1.075052777564833e-01,-7.523419962560624e-02,-1.769012542091946e-02,-2.699389544414357e-03,-7.480756625059796e-02,-2.581608028022141e-02
5.8,-2.50000000000005,-2.431655132930528e-02,-7.437831754119610e-02,-1.084201374462927e-02,-1.535913858998594e-02,-7.342863705024472e-02,-1.033506834892831e-01,-7.342863705024356e-02,-1.535913858998737e-02,-1.084201374462478e-02,-7.437831754121223e-02,-2.431655132928746e-02
5.9,-2.50000000000006,-2.337329484597979e-02,-7.270592019838923e-02,-1.939100057296041e-02,-1.394804809114869e-02,-7.127403074858003e-02,-9.861541108589121e-02,-7.127403074857988e-02,-1.394804809114896e-02,-1.939100057295685e-02,-7.270592019840422e-02,-2.337329484596067e-02
6,-2.50000000000005,-2.298176815958822e-02,-6.993336957904654e-02,-2.808167811619112e-02,-1.349826845899716e-02,-6.878292160807245e-02,-9.344398815621427e-02,-6.878292160807196e-02,-1.349826845899909e-02,-2.808167811618881e-02,-6.993336957906390e-02,-2.298176815956630e-02
6.1,-2.50000000000004,-2.312152902440906e-02,-6.622973404114398e-02,-3.665528957480008e-02,-1.402056572061466e-02,-6.598930706491594e-02,-8.796714914823911e-02,-6.598930706491571e-02,-1.402056572061535e-02,-3.665528957479927e-02,-6.622973404115803e-02,-2.312152902438866e-02
6.2,-2.50000000000005,-2.375821638358724e-02,-6.178260796962547e-02,-4.486736782865920e-02,-1.549369547474910e-02,-6.295030028503797e-02,-8.229562411668473e-02,-6.295030028503983e-02,-1.549369547474899e-02,-4.486736782866193e-02,-6.178260796963914e-02,-2.375821638356640e-02
6.3,-2.50000000000005,-2.484585281689184e-02,-5.679027020929374e-02,-5.249572581433238e-02,-1.786379540422156e-02,-5.974642395236342e-02,-7.651586360579515e-02,-5.974642395236673e-02,-1.786379540421969e-02,-5.249572581433878e-02,-5.679027020930415e-02,-2.484585281687255e-02
6.4,-2.50000000000005,-2.632937012961326e-02,-5.145384716024966e-02,-5.934772987533529e-02,-2.104467515466175e-02,-5.648034966394241e-02,-7.068805603239919e-02,-5.648034966394416e-02,-2.104467515466218e-02,-5.934772987534007e-02,-5.145384716026003e-02,-2.632937012959183e-02
6.5,-2.50000000000005,-2.814725483785896e-02,-4.596979807472971e-02,-6.526651000185278e-02,-2.491916355761366e-02,-5.327395774812164e-02,-6.484663155965079e-02,-5.327395774812006e-02,-2.491916355761295e-02,-6.526651000186071e-02,-4.596979807473613e-02,-2.814725483784252e-02
6.6,-2.50000000000005,-3.023421707631137e-02,-4.052298228425548e-02,-7.013582870932154e-02,-2.934160597420620e-02,-5.026376623048801e-02,-5.900319945084176e-02,-5.026376623048993e-02,-2.934160597420552e-02,-7.013582870933047e-02,-4.052298228425806e-02,-3.023421707629166e-02
6.7,-2.50000000000004,-3.252378422319709e-02,-3.528056441724145e-02,-7.388336142735757e-02,-3.414157717387190e-02,-4.759488129899710e-02,-5.315166291866770e-02,-4.759488129900100e-02,-3.414157717387232e-02,-7.388336142736822e-02,-3.528056441724256e-02,-3.252378422318310e-02
6.8,-2.50000000000005,-3.495073802618433e-02,-3.038693235545529e-02,-7.648223986534229e-02,-3.912878085496905e-02,-4.541379384264111e-02,-4.727503011081462e-02,-4.541379384264443e-02,-3.912878085496887e-02,-7.648223986535703e-02,-3.038693235545140e-02,-3.495073802617140e-02
6.9,-2.50000000000006,-3.745331433009860e-02,-2.595978415523118e-02,-7.795077251582712e-02,-4.409904720237138e-02,-4.386044088449900e-02,-4.135328182394640e-02,-4.386044088450212e-02,-4.409904720237053e-02,-7.795077251584345e-02,-2.595978415522482e-02,-3.745331433008539e-02
7,-2.50000000000005,-3.997510822350615e-02,-2.208745203676373e-02,-7.835036372386149e-02,-4.884124341998332e-02,-4.306006400163142e-02,-3.537153718850795e-02,-4.306006400163595e-02,-4.884124341998273e-02,-7.835036372387921e-02,-2.208745203675477e-02,-3.997510822349321e-02
7.1,-2.50000000000005,-4.246663310635273e-02,-1.882750303209181e-02,-7.778172981733178e-02,-5.314484042514792e-02,-4.311543753908093e-02,-2.932771215999165e-02,-4.311543753908521e-02,-5.314484042514718e-02,-7.778172981734977e-02,-1.882750303208156e-02,-4.246663310633941e-02
7.2,-2.50000000000006,-4.488650272885360e-02,-1.620658282654779e-02,-7.637960064530608e-02,-5.680781602552498e-02,-4.410004686774644e-02,-2.323890181204119e-02,-4.410004686775086e-02,-5.680781602552626e-02,-7.637960064532623e-02,-1.620658282653300e-02,-4.488650272884347e-02
7.3,-2.50000000000007,-4.720221730955732e-02,-1.422143646435554e-02,-7.430616746292151e-02,-5.964451652664925e-02,-4.605276005203454e-02,-1.714580436895954e-02,-4.605276005203918e-02,-5.964451652665204e-02,-7.430616746294182e-02,-1.422143646433835e-02,-4.720221730955088e-02
7.4,-2.50000000000007,-4.939055494831791e-02,-1.284098456255478e-02,-7.174359458373655e-02,-6.149308866841278e-02,-4.897443242873133e-02,-1.111468961649876e-02,-4.897443242873505e-02,-6.149308866841513e-02,-7.174359458375479e-02,-1.284098456253606e-02,-4.939055494830680e-02
7.5,-2.50000000000007,-5.143757547625704e-02,-1.200931614653635e-02,-6.888595772821877e-02,-6.222208191601006e-02,-5.282676571059775e-02,-5.236606044764005e-03,-5.282676571060189e-02,-6.222208191601288e-02,-6.888595772823686e-02,-1.200931614651674e-02,-5.143757547624763e-02
7.6,-2.50000000000006,-5.333826687174928e-02,-1.164942004873943e-02,-6.593098664703499e-02,-6.173586945362657e-02,-5.753355915010130e-02,+3.762043424952543e-04,-5.753355915010437e-02,-6.173586945363022e-02,-6.593098664705219e-02,-1.164942004871666e-02,-5.333826687174043e-02
7.7,-2.50000000000007,-5.509586566239637e-02,-1.166747322680990e-02,-6.307199948985895e-02,-5.997857446672744e-02,-6.298433265025954e-02,+5.596490992098235e-03,-6.298433265026239e-02,-5.997857446673196e-02,-6.307199948987482e-02,-1.166747322678810e-02,-5.509586566238871e-02
7.8,-2.50000000000007,-5.672089929214361e-02,-1.195749059569227e-02,-6.049038425661043e-02,-5.693629333278553e-02,-6.904008856472736e-02,+1.029031208391477e-02,-6.904008856473001e-02,-5.693629333279095e-02,-6.049038425662549e-02,-1.195749059567016e-02,-5.672089929213900e-02
7.9,-2.50000000000007,-5.823000336137906e-02,-1.240614067635227e-02,-5.834895754327585e-02,-5.263747975122775e-02,-7.554084184886523e-02,+1.432684636219528e-02,-7.554084184886724e-02,-5.263747975123283e-02,-5.834895754328969e-02,-1.240614067633175e-02,-5.823000336137345e-02
8,-2.50000000000007,-5.964456538405831e-02,-1.289755013384685e-02,-5.678646049838568e-02,-4.715148934840147e-02,-8.231437685216020e-02,+1.758888443369959e-02,-8.231437685216131e-02,-4.715148934840750e-02,-5.678646049839679e-02,-1.289755013382717e-02,-5.964456538405420e-02
8.1,-2.50000000000007,-6.098926325916402e-02,-1.331791340412884e-02,-5.591339858552205e-02,-4.058536544257356e-02,-8.918562546006929e-02,+1.998313230291396e-02,-8.918562546007039e-02,-4.058536544258037e-02,-5.591339858553148e-02,-1.331791340411163e-02,-6.098926325916235e-02
8.2,-2.50000000000008,-6.229054748845825e-02,-1.355976939396719e-02,-5.580934126373550e-02,-3.307907438010411e-02,-9.598598744456101e-02,+2.144943994164811e-02,-9.598598744456162e-02,-3.307907438011015e-02,-5.580934126374333e-02,-1.355976939395270e-02,-6.229054748845433e-02
8.3,-2.50000000000008,-6.357513626560372e-02,-1.352579944274044e-02,-5.652173007093517e-02,-2.479945939841434e-02,-1.025619569693693e-01,+2.196816429411767e-02,-1.025619569693681e-01,-2.479945939842072e-02,-5.652173007093943e-02,-1.352579944272879e-02,-6.357513626559745e-02
8.4,-2.50000000000008,-6.486856700211775e-02,-1.313205784548651e-02,-5.806615379989660e-02,-1.593326870521769e-02,-1.087824571766473e-01,+2.156500905873270e-02,-1.087824571766477e-01,-1.593326870522307e-02,-5.806615379990084e-02,-1.313205784548093e-02,-6.486856700211442e-02
8.5,-2.50000000000009,-6.619386179058172e-02,-1.231054353722649e-02,-6.042798552074912e-02,-6.679629923275516e-03,-1.145444310014371e-01,+2.031290354654328e-02,-1.145444310014365e-01,-6.679629923281501e-03,-6.042798552075117e-02,-1.231054353722553e-02,-6.619386179057864e-02
8.6,-2.50000000000008,-6.757034383709710e-02,-1.101107732308469e-02,-6.356520450147482e-02,+2.757625367826243e-03,-1.197763533345267e-01,+1.833070725671693e-02,-1.197763533345262e-01,+2.757625367819903e-03,-6.356520450147415e-02,-1.101107732308862e-02,-6.757034383709069e-02
8.7,-2.50000000000008,-6.901264277492222e-02,-9.202454188633880e-03,-6.741218152415665e-02,+1.217741783030347e-02,-1.244395376400516e-01,+1.577879659491587e-02,-1.244395376400493e-01,+1.217741783029866e-02,-6.741218152415206e-02,-9.202454188641207e-03,-6.901264277491101e-02
8.8,-2.50000000000009,-7.052991302370654e-02,-6.872890303657748e-03,-7.188416610303654e-02,+2.138830921514089e-02,-1.285272502948432e-01,+1.285182102021215e-02,-1.285272502948430e-01,+2.138830921513552e-02,-7.188416610303294e-02,-6.872890303669058e-03,-7.052991302369935e-02
8.9,-2.50000000000009,-7.212528537758937e-02,-4.029789184489992e-03,-7.688219432399687e-02,+3.021454422734867e-02,-1.320618431562982e-01,+9.769135630058209e-03,-1.320618431562980e-01,+3.021454422734398e-02,-7.688219432399143e-02,-4.029789184504549e-03,-7.212528537758238e-02
9,-2.50000000000009,-7.379555855294802e-02,-6.988971947593007e-04,-8.229813518284312e-02,+3.850102479132375e-02,-1.350902243763520e-01,+6.763581031163179e-03,-1.350902243763521e-01,+3.850102479132071e-02,-8.229813518283638e-02,-6.988971947770920e-04,-7.379555855293977e-02
9.1,-2.5000000000001,-7.553113385133474e-02,+3.077082566616147e-03,-8.801959715610363e-02,+4.611707252929532e-02,-1.376781128692096e-01,+4.069377561478370e-03,-1.376781128692086e-01,+4.611707252929307e-02,-8.801959715609536e-02,+3.077082566595532e-03,-7.553113385132666e-02
9.2,-2.50000000000009,-7.731618298658667e-02,+7.240311319833330e-03,-9.393445237743092e-02,+5.295890907838959e-02,-1.399035613018429e-01,+1.909952535282332e-03,-1.399035613018423e-01,+5.295890907838743e-02,-9.393445237742293e-02,+7.240311319809287e-03,-7.731618298657648e-02
9.3,-2.50000000000009,-7.912903878913326e-02,+1.171997433401566e-02,-9.993475936916160e-02,+5.895084720171898e-02,-1.418502584539041e-01,+4.864701529403946e-04,-1.418502584539048e-01,+5.895084720171778e-02,-9.993475936915402e-02,+1.171997433398920e-02,-7.912903878912421e-02
9.4,-2.5000000000001,-8.094278380061964e-02,+1.643465578048137e-02,-1.059199267758868e-01,+6.404525388470279e-02,-1.436010852609915e-01,-3.222765536118024e-05,-1.436010852609914e-01,+6.404525388470289e-02,-1.059199267758792e-01,+1.643465578045484e-02,-8.094278380061243e-02
9.5,-2.5000000000001,-8.272601587811622e-02,+2.129482652133468e-02,-1.117989964381950e-01,+6.822138533298623e-02,-1.452323349791605e-01,+4.822708823179747e-04,-1.452323349791612e-01,+6.822138533298763e-02,-1.117989964381889e-01,+2.129482652130658e-02,-8.272601587811114e-02
